Id Categoria;Modalitat;Nom;Descripció;Nom Abreviat;Ordre;CodiExtern
1179;CRIQUET FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1180;HOQUEI SALA FEEB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1181;HOQUEI SALA FEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1182;HOQUEI SALA FEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1183;HOQUEI SALA FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1184;LLIGA LA CLOTA FEEB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1185;LLIGA LA CLOTA FEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1186;LLIGA LA CLOTA FEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1187;LLIGA LA CLOTA FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1188;PATINATGE;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1189;PATINATGE;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1190;PATINATGE;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1191;PATINATGE;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1200;no;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1201;no;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1202;no;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1203;no;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1204;PATI OBERT FEEB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1205;PATI OBERT FEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1206;PATI OBERT FEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1207;PATI OBERT FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1208;CONSERGE FEEB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1209;CONSERGE FEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1210;CONSERGE FEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1211;CONSERGE FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1212;ESCACS (FEEB);TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1213;ESCACS (FEEB);DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1214;ESCACS (FEEB);DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1215;ESCACS (FEEB);AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1216;FUTBOL 5 - Copa CEEB;TÈCNIC / TÈCNICA;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1217;FUTBOL 5 - Copa CEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1218;FUTBOL 5 - Copa CEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1219;FUTBOL 5 - Copa CEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1220;BÀSQUET - Copa CEEB;TÈCNIC/TÈCNICA;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1221;BÀSQUET - Copa CEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1222;BÀSQUET - Copa CEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1223;BÀSQUET - Copa CEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1224;VOLEIBOL - Copa CEEB;TÈCNIC/TÈCNICA;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1225;VOLEIBOL - Copa CEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1226;VOLEIBOL - Copa CEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1227;VOLEIBOL - Copa CEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1228;FUTBOL 7 - Copa CEEB;TÈCNIC/TÈCNICA;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1229;FUTBOL 7 - Copa CEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1230;FUTBOL 7 - Copa CEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1231;FUTBOL 7 - Copa CEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1232;HANDBOL - Copa CEEB;TÈCNIC/TÈCNICA;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1233;HANDBOL - Copa CEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1234;HANDBOL - Copa CEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1235;HANDBOL - Copa CEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1236;Lliga Escolar ACB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1237;Lliga Escolar ACB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1238;Lliga Escolar ACB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1239;Lliga Escolar ACB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1240;CAMPUS ZONA BÀSQUET;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1241;CAMPUS ZONA BÀSQUET;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1242;CAMPUS ZONA BÀSQUET;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1243;CAMPUS ZONA BÀSQUET;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1244;TDJ FEEB;TÈCNIC;Tècnic dels Jocs Esportius del Ceeb (JEC). Persona de màxima responsabilitat de l’equip o grup d’esportistes que participen als JEC en una modalitat esportiva. Titulacions requerides: Estar inscrit a ROPEC com a monitor esportiu + Càpsula Esportiva Especifica (TEE). /o/ Estar inscrit a ROPEC com a Entrenador de la modalitat Esportiva.;;;TEC
1245;TDJ FEEB;DELEGAT;Delegat d’equip/grup, persona responsable del bon comportament i del joc net dels esportistes i acompanyants. Titulacions requerides: Titulació vàlida del personal responsable de vetllar pels valors als JEC i realitzar les tasques administratives. Recomanable que aquest col·lectiu també tinguin formació reconeguda com a Tutor Esportiu.;;;
1246;TDJ FEEB;DELEGAT DE CAMP;Delegat de camp o pista, persona responsable de vetllar pel bon funcionament de totes les fases del joc. Volem que esdevingui un nexe d’unió entre els dos equips, les famílies i l’entitat. Ha de ser una figura de referència per al CEEB, per les entitats i per l’equip al qual representa.;;1;
1247;TDJ FEEB;AUXILIAR;Auxiliar de les activitats dels JEC. Persona que acompanya a l’equip o grup d’esportistes que participen als JEC, donant suport al tècnic esportiu. Titulacions requerides: Certificat de CIATE o Diploma del Ceeb de Tutor Esportiu Escolar d’una modalitat esportiva. Titulació vàlida del personal tècnic voluntari per a la realització d’activitats esportives en l’àmbit extraescolar.;;3;
1253;SHOW PATINATGE ARTÍSTIC;Infantil;;;1;
1255;TROBADA D'ESCACS;EDUCACIÓ INFANTIL;;;1;
1256;TROBADA D'ESCACS;PREBENJAMÍ;;;2;
1257;TROBADA D'ESCACS;BENJAMÍ;;;3;
1258;TROBADA D'ESCACS;ALEVÍ;;;4;
1259;TROBADA D'ESCACS;INFANTIL;;;5;
1260;SHOW PATINATGE ARTÍSTIC;Cadet;;;10;
1262;CROS - FINAL NACIONAL;Esportista;;;;
1263;KARATE;PREBENJAMÍ;;;1;
1264;KARATE;BENJAMÍ;;;2;
1265;KARATE;ALEVÍ;;;3;
1266;KARATE;INFANTIL;;;4;
1267;KARATE;CADET;;;5;
1268;KARATE;JUVENIL;;;6;
1269;KARATE;SÈNIOR;;;7;
1270;KARATE;TÈCNIC;;;8;TEC
1271;KARATE;DELEGAT;;;9;
1272;KARATE;EDUCACIÓ INFANTIL;;;10;
1274;BÀSQUET 3X3;PREINFANTIL;;;1;
1275;BÀSQUET 3X3;INFANTIL;;;2;
1276;BÀSQUET 3X3;CADET;;;3;
1277;ESPORT INDIVIDUAL - COL·LABORADOR/A;NATACIÓ ARTÍSTICA;;;2;
1278;ESPORT INDIVIDUAL - COL·LABORADOR/A;JUDO;;;3;
1279;ESPORT INDIVIDUAL - COL·LABORADOR/A;TENNIS TAULA;;;4;
1280;ESPORT INDIVIDUAL - COL·LABORADOR/A;BÀDMINTON;;;5;
1281;NATACIÓ;SÈNIOR;;;12;
1283;AIGÜES OBERTES;Adults;;;1;
1287;AMISTOSOS;TOTES;;;;
1288;FUTBOL 5;TÈCNIC/TÈCNICA EN FORMACIÓ;;;;TECF
1289;FUTBOL 5;AUXILIAR EN FORMACIÓ;;;;
1290;FUTBOL 7;TÈCNIC/TÈCNICA en Formació;;;;TECF
1291;Temps de Joc (FEEB);MENUDETS;;;1;
1292;Temps de Joc (FEEB);MENUTS;;;2;
1293;Temps de Joc (FEEB);PREBENJAMÍ;;;3;
1294;Temps de Joc (FEEB);BENJAMÍ;;;4;
1295;Temps de Joc (FEEB);ALEVÍ;;;6;
1296;Temps de Joc (FEEB);PREALEVÍ;;;5;
1297;Temps de Joc (FEEB);PREINFANTIL;;;7;
1298;Temps de Joc (FEEB);INFANTIL;;;8;
1299;Temps de Joc (FEEB);CADET;;;8;
1300;Temps de Joc (FEEB);JUVENIL;;;9;
1302;Temps de Joc (FEEB);JUNIOR;;;10;
1303;Temps de Joc (FEEB);LLIGA JOVE;;;11;
1304;Temps de Joc (FEEB);SENIOR;;;12;
1308;FUTBOL 11;TÈCNIC/TÈCNICA en Formació;;;;TECF
1309;HOQUEI SALA;TÈCNIC/TÈCNICA en Formació;;;;TECF
1310;HOQUEI PATINS;TÈCNIC/TÈCNICA en Formació;;;;TECF
1311;BÀSQUET;TÈCNIC/TÈCNICA en Formació;;;;TECF
1312;VOLEIBOL;TÈCNIC/TÈCNICA en Formació;;;;TECF
1313;HANDBOL;TÈCNIC/TÈCNICA EN FORMACIÓ;;;;TECF
1314;BÀSQUET;AUXILIAR en Formació;;;;
1315;FUTBOL 11;AUXILIAR en Formació;;;;
1316;FUTBOL 7;AUXILIAR en Formació;;;;
1317;HANDBOL;AUXILIAR EN FORMACIÓ;;;;
1318;HOQUEI PATINS;AUXILIAR en Formació;;;;
1319;HOQUEI SALA;AUXILIAR en Formació;;;;
1320;VOLEIBOL;AUXILIAR en Formació;;;;
1321;GIMNÀSTICA ARTÍSTICA;SÈNIOR;;;;
1322;ESPORT INDIVIDUAL - COMITÈ DE VALORACIÓ;Dansa;;;;
1323;ESPORT INDIVIDUAL - COL·LABORADOR/A;CURSES D'ORIENTACIÓ;;;1;
1324;ESPORT INDIVIDUAL - COL·LABORADOR/A;DANSA;;;;
1325;ESPORT INDIVIDUAL - COL·LABORADOR/A;ESCACS;;;;
1326;ESPORT INDIVIDUAL - COL·LABORADOR/A;GIMNÀSTICA ARTÍSTICA;;;;
1327;ESPORT INDIVIDUAL - COL·LABORADOR/A;GIMNÀSTICA ESTÈTICA DE GRUP;;;;
1328;ESPORT INDIVIDUAL - COL·LABORADOR/A;GIMNÀSTICA RÍTMICA;;;;
1329;ESPORT INDIVIDUAL - COL·LABORADOR/A;NATACIÓ;;;;
1330;ESPORT INDIVIDUAL - COL·LABORADOR/A;PATINATGE ARTÍSTIC;;;;
1331;ESPORT INDIVIDUAL - COL·LABORADOR/A;TRAMPOLÍ;;;;
1332;LLIGUES D'INICIACIÓ D'HOQUEI PATINS;TÈCNIC/TÈCNICA en Formació;;;;
1333;NATACIÓ PROMOCIÓ;BENJAMÍ;;;;
1334;NATACIÓ PROMOCIÓ;ALEVÍ;;;;
1335;NATACIÓ PROMOCIÓ;INFANTIL;;;;
1337;CURSES D'ORIENTACIÓ;JÚNIOR;;;;
1338;CURSES D'ORIENTACIÓ;SÈNIOR;;;;
1339;CURSES D'ORIENTACIÓ;VETERÀ/NA;;;3;SEN
1340;NATACIÓ PROMOCIÓ;CADET;;;;
1341;NATACIÓ PROMOCIÓ;PREBENJAMÍ;;;;
1342;NATACIÓ PROMOCIÓ;JUVENIL;;;;
1343;BÀSQUET - Copa CEEB;BENJAMÍ;;;1;
1344;FUTBOL 5 - Copa CEEB;BENJAMÍ;;;1;
1345;VOLEIBOL - Copa CEEB;BENJAMÍ;;;1;
1346;HANDBOL - Copa CEEB;BENJAMÍ;;;1;
1347;PATINATGE ARTÍSTIC;SÈNIOR;;;;
1348;BÀDMINTON - Independent;PRE-BENJAMÍ;;;;
1349;BÀDMINTON - Independent;BENJAMÍ;;;;
1350;BÀDMINTON - Independent;ALEVÍ;;;;
1351;BÀDMINTON - Independent;INFANTIL;;;;
1352;BÀDMINTON - Independent;CADET;;;;
1353;BÀDMINTON - Independent;JUVENIL;;;;
1354;BÀDMINTON - Independent;SÈNIOR;;;;
1356;ESCACS;TÈCNIC/A EN FORMACIÓ;;;;
1357;ESCACS;AUXILIAR EN FORMACIÓ;;;;
1358;NATACIÓ;TÈCNIC/A EN FORMACIÓ;;;;
1359;NATACIÓ;AUXILIAR EN FORMACIÓ;;;;
1360;GIMNÀSTICA RÍTMICA;TÈCNIC/A EN FORMACIÓ;;;;
1361;GIMNÀSTICA ARTÍSTICA;TÈCNIC/A EN FORMACIÓ;;;;
1362;GIMNÀSTICA ARTÍSTICA;AUXILIAR EN FORMACIÓ;;;;
1363;GIMNÀSTICA RÍTMICA;AUXILIAR EN FORMACIÓ;;;;
1364;TRAMPOLÍ;TÈCNIC/A EN FORMACIÓ;;;;
1365;TRAMPOLÍ;AUXILIAR EN FORMACIÓ;;;;
1366;TENNIS TAULA;TÈCNIC/A EN FORMACIÓ;;;6;
1367;TENNIS TAULA;AUXILIAR EN FORMACIÓ;;;;
1368;FUTBOL 5 - Copa CEEB;TÈCNIC/TÈCNICA en Formació;;;;
1369;FUTBOL 5 - Copa CEEB;AUXILIAR en Formació;;;;
